Country,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012
Malaysia,32924482.0,37650754.0,47473902.0,62089412.0,79885124.0,103960147.0,122509064.0,86008962.0,117432454.0,118532399.0,141544139.0,289791593.0,364185995.0,276336658.0,345595819.0,239992066.0,403599223.0,248940249.0,166686467.0,161790882.0,153063821.0
Austria,40022076.0,44249194.0,48806962.0,56842405.0,65885766.0,71654603.0,90104560.0,138888666.0,112056248.0,170148554.0,68507655.0,133133152.0,145466437.0,118658588.0,104371849.0,141547134.0,183046219.0,148142181.0,70814692.0,102119749.0,64548871.0
Mozambique,502923.0,807671.0,1137245.0,1815820.0,2747933.0,3746075.0,17782599.0,2782301.0,723518.0,2136983.0,2146277.0,4978800.0,13607550.0,13927127.0,14478701.0,20816030.0,13808961.0,18473144.0,25352862.0,9989669.0,6718625.0
Uganda,1580742.0,2112685.0,3343540.0,5368172.0,5875774.0,5655327.0,11765924.0,17544286.0,16412682.0,50458146.0,27166172.0,23103036.0,48147965.0,41337030.0,65705094.0,44518210.0,66392743.0,91263384.0,57350019.0,45717731.0,60923007.0
Japan,423344160.0,462137026.0,543337990.0,680971385.0,836282963.0,1000703759.0,942934618.0,966759649.0,1016159155.0,1068292656.0,977368497.0,1046549893.0,1237442750.0,1257101031.0,1054586755.0,927803646.0,819845909.0,621257485.0,514308040.0,514966617.0,472191701.0
Niger,567670.0,576823.0,693487.0,687863.0,952228.0,1624366.0,1524554.0,1544260.0,656493.0,1523158.0,4440283.0,8340681.0,21163435.0,17400703.0,17078270.0,21086296.0,51230367.0,36936394.0,17951838.0,21817954.0,11493229.0
Brazil,167958439.0,200908601.0,262249117.0,338722768.0,449185516.0,594693193.0,678615171.0,700112531.0,818942631.0,909545760.0,900635256.0,1145413221.0,1110408937.0,1164322843.0,1341454966.0,1321747541.0,1465778128.0,1321026443.0,1054231213.0,1386010761.0,1157317202.0
Guinea,984326.0,1027611.0,1761662.0,2878125.0,4998654.0,9086553.0,8155798.0,13559816.0,31289560.0,16550748.0,28182481.0,59866004.0,72453025.0,79044999.0,78316998.0,42774702.0,54632961.0,54434974.0,35559695.0,43965415.0,36049931.0
Panama,61571495.0,70326007.0,82115012.0,80650510.0,82126636.0,81696192.0,81996286.0,83380695.0,95694723.0,89212032.0,113845424.0,88327660.0,123365937.0,150676860.0,148030401.0,156992185.0,208870576.0,213620053.0,119479807.0,114964293.0,127931834.0
Costa Rica,49014101.0,56439486.0,65329097.0,70835706.0,78922873.0,88910054.0,85792831.0,97538826.0,104659453.0,139246310.0,177762820.0,148407985.0,259517719.0,461621361.0,455886883.0,469439969.0,500480540.0,502377298.0,349980749.0,292633778.0,398209555.0
Luxembourg,6533264.0,7952672.0,9745964.0,10558434.0,11516527.0,14042694.0,19153352.0,22381763.0,15634402.0,21244183.0,26338623.0,31645179.0,28934381.0,36903448.0,22514626.0,33282412.0,41624470.0,36286212.0,30389912.0,30171366.0,42651826.0
Andorra,284892.0,117020.0,135577.0,494154.0,594583.0,407284.0,478089.0,242128.0,105989.0,366007.0,5831706.0,1638105.0,4418300.0,4016835.0,3037895.0,836876.0,871611.0,812860.0,727058.0,1174861.0,631836.0
Ireland,74828367.0,85046809.0,103184983.0,118458846.0,137643123.0,152324588.0,181875052.0,226353405.0,179441571.0,220261660.0,307307442.0,353314826.0,470093710.0,392617990.0,371395936.0,372004648.0,437026266.0,369302953.0,258760189.0,200774162.0,190996079.0
Nigeria,37714972.0,42864496.0,44449840.0,58438209.0,85418872.0,120574559.0,188279407.0,154141155.0,127502153.0,110847820.0,121208998.0,142905303.0,281123070.0,357367394.0,513394960.0,453920329.0,784244374.0,557506520.0,380819939.0,552247724.0,662398342.0
Ecuador,80701914.0,95830651.0,121532580.0,150676535.0,178035293.0,211431004.0,128239848.0,229199533.0,355112491.0,339641889.0,366196628.0,670383653.0,897522993.0,856989956.0,762520509.0,659425821.0,721493796.0,615921308.0,435141301.0,525351085.0,611726053.0
Czech Republic,18659514.0,17403712.0,21417956.0,25588748.0,30421577.0,27063478.0,35250103.0,80235834.0,63707617.0,55283942.0,39277815.0,77654507.0,122177717.0,112643637.0,122239926.0,105316179.0,97319983.0,55300435.0,41231568.0,40606982.0,37730896.0
